Invoice,InvoiceDate,ID,Total
525103,2010-10-04,12877.0,79.9
525104,2010-10-04,16476.0,350.35
525105,2010-10-04,13441.0,424.26
525106,2010-10-04,16422.0,308.16
525107,2010-10-04,15903.0,1220.16
525108,2010-10-04,13803.0,628.31
525109,2010-10-04,13004.0,327.45
525110,2010-10-04,13005.0,256.25
525112,2010-10-04,12474.0,837.78
525113,2010-10-04,13329.0,2366.12
525114,2010-10-04,18284.0,461.68
525129,2010-10-04,16400.0,410.52
525141,2010-10-04,16145.0,300.67
525145,2010-10-04,16532.0,1146.24
525158,2010-10-04,14065.0,310.87
525164,2010-10-04,16571.0,536.36
525165,2010-10-04,16458.0,211.4
525167,2010-10-04,12486.0,917.28
525169,2010-10-04,12471.0,283.68
525170,2010-10-04,12471.0,535.8
525171,2010-10-04,16414.0,200.89000000000001
525172,2010-10-04,15596.0,355.42
525173,2010-10-04,12989.0,540.0
525194,2010-10-04,16496.0,278.25
525200,2010-10-04,16444.0,446.19
525202,2010-10-04,13920.0,321.12
525204,2010-10-04,13360.0,471.34
525205,2010-10-04,14353.0,185.04
525213,2010-10-04,14849.0,588.65
525214,2010-10-04,14849.0,257.33
525215,2010-10-04,14849.0,517.3199999999999
525216,2010-10-04,16205.0,334.72
525218,2010-10-04,14321.0,310.19
525219,2010-10-04,14905.0,226.04000000000002
525220,2010-10-04,15392.0,391.41
525223,2010-10-04,14606.0,159.58
525224,2010-10-04,14911.0,451.4
525225,2010-10-04,17841.0,445.09
525226,2010-10-04,16332.0,158.42000000000002
525227,2010-10-04,17696.0,304.87
525228,2010-10-04,16556.0,432.77
525230,2010-10-04,16607.0,166.1
525231,2010-10-04,12849.0,550.67
525232,2010-10-04,17873.0,579.75
525233,2010-10-04,13144.0,24.4
525234,2010-10-04,15730.0,288.2
525237,2010-10-04,14916.0,555.1600000000001
525239,2010-10-04,13939.0,540.76
525248,2010-10-04,15789.0,304.27
525249,2010-10-04,12726.0,521.46
525251,2010-10-04,17931.0,478.33000000000004
525252,2010-10-04,14239.0,419.61
525253,2010-10-04,14236.0,539.8
525254,2010-10-04,15778.0,307.95
525255,2010-10-04,18017.0,165.0
525256,2010-10-04,15346.0,262.48
525257,2010-10-04,15819.0,571.13
525258,2010-10-04,18226.0,466.02
525259,2010-10-04,16061.0,89.65
525260,2010-10-04,13021.0,448.1
525261,2010-10-04,13035.0,442.32
525262,2010-10-04,13599.0,214.72
525263,2010-10-04,15738.0,309.82
525264,2010-10-04,13599.0,40.8
525265,2010-10-04,16168.0,412.2
525277,2010-10-04,15652.0,373.65
525278,2010-10-04,13798.0,590.22
525279,2010-10-05,14314.0,109.80000000000001
525280,2010-10-05,15661.0,110.32
525281,2010-10-05,14302.0,271.65000000000003
525282,2010-10-05,17740.0,37.800000000000004
525283,2010-10-05,14282.0,176.5
525284,2010-10-05,15061.0,1553.4
525285,2010-10-05,15061.0,254.39999999999998
525286,2010-10-05,15061.0,4377.5199999999995
525287,2010-10-05,15061.0,176.4
525288,2010-10-05,14440.0,435.9
525289,2010-10-05,14169.0,145.2
525290,2010-10-05,18241.0,215.75
525291,2010-10-05,15241.0,445.46000000000004
525294,2010-10-05,14911.0,211.18
525295,2010-10-05,14911.0,273.96000000000004
525296,2010-10-05,15755.0,301.24
525297,2010-10-05,13715.0,523.24
525298,2010-10-05,12437.0,199.55
525299,2010-10-05,18188.0,942.0
525300,2010-10-05,12516.0,593.1
525301,2010-10-05,17095.0,314.4
525302,2010-10-05,13870.0,447.92
525303,2010-10-05,15955.0,635.75
525304,2010-10-05,13798.0,440.76
525305,2010-10-05,16060.0,119.85
525306,2010-10-05,12836.0,531.6
525307,2010-10-05,13408.0,910.98
525308,2010-10-05,12644.0,572.45
525309,2010-10-05,18145.0,467.37
525310,2010-10-05,13177.0,229.75
525311,2010-10-05,17975.0,308.45
525312,2010-10-05,15712.0,294.65
525314,2010-10-05,17726.0,287.97
525315,2010-10-05,16040.0,268.1
525316,2010-10-05,18244.0,265.84
525317,2010-10-05,15311.0,1710.82
525329,2010-10-05,17019.0,152.64
525335,2010-10-05,14298.0,2816.48
525355,2010-10-05,16062.0,856.06
525360,2010-10-05,15039.0,606.1899999999999
525362,2010-10-05,16062.0,16.35
525366,2010-10-05,17019.0,392.63
525391,2010-10-05,13668.0,590.0500000000001
525401,2010-10-05,14844.0,790.7900000000001
525402,2010-10-05,14844.0,14.98
525404,2010-10-05,14844.0,16.35
525406,2010-10-05,17172.0,301.99
525407,2010-10-05,15358.0,426.94
525408,2010-10-05,15240.0,315.9
525410,2010-10-05,16393.0,297.84999999999997
525411,2010-10-05,13238.0,188.9
525412,2010-10-05,13964.0,305.65
525413,2010-10-05,14470.0,250.85
525416,2010-10-05,16525.0,397.44000000000005
525418,2010-10-05,15311.0,38.160000000000004
525420,2010-10-05,16422.0,510.49
525421,2010-10-05,16019.0,845.0
525422,2010-10-05,16065.0,331.73
525423,2010-10-05,16065.0,10.5
525424,2010-10-05,14322.0,304.7
525425,2010-10-05,14991.0,314.67
525426,2010-10-05,12931.0,360.0
525428,2010-10-05,17160.0,410.58000000000004
525429,2010-10-05,15490.0,217.6
525430,2010-10-05,14663.0,254.13
525431,2010-10-05,16300.0,528.96
525433,2010-10-05,14180.0,134.70000000000002
525434,2010-10-05,14064.0,193.0
525435,2010-10-05,14064.0,42.35
525436,2010-10-05,14492.0,380.15
525437,2010-10-05,14663.0,236.47
525438,2010-10-05,13777.0,2486.34
525439,2010-10-05,13253.0,946.32
525440,2010-10-05,13777.0,677.0
525441,2010-10-05,13767.0,598.5
525442,2010-10-05,14825.0,267.1
525443,2010-10-05,14085.0,304.25
525444,2010-10-05,14978.0,333.24
525446,2010-10-05,17307.0,413.36
525447,2010-10-05,16348.0,328.77
525448,2010-10-05,16938.0,1136.97
525449,2010-10-05,17097.0,211.31
525452,2010-10-05,15105.0,465.6
525453,2010-10-05,14776.0,358.8
525455,2010-10-05,13800.0,642.54
525456,2010-10-05,17758.0,593.52
525459,2010-10-05,17091.0,377.71
525466,2010-10-05,17657.0,126.0
525467,2010-10-05,18041.0,122.59
525468,2010-10-05,13306.0,53.65
525469,2010-10-05,17848.0,99.5
525472,2010-10-05,16129.0,500.40999999999997
525474,2010-10-05,15795.0,383.48
525477,2010-10-05,15122.0,344.90000000000003
525479,2010-10-05,17930.0,315.84000000000003
525482,2010-10-05,15782.0,1399.36
525483,2010-10-05,16722.0,691.52
525484,2010-10-05,14350.0,383.65
525485,2010-10-05,16760.0,228.0
525493,2010-10-05,17576.0,238.04999999999998
525494,2010-10-05,14540.0,594.83
525495,2010-10-05,15249.0,434.9
525496,2010-10-05,15857.0,273.48
525497,2010-10-05,15128.0,312.68
525500,2010-10-05,17732.0,179.95
525504,2010-10-05,15808.0,393.15
525520,2010-10-05,15805.0,398.96
525523,2010-10-05,15073.0,318.05
525524,2010-10-05,15750.0,856.84
525526,2010-10-05,15194.0,332.71
525527,2010-10-05,15194.0,16.35
525528,2010-10-05,13446.0,287.68
525543,2010-10-05,17732.0,8.850000000000001
525564,2010-10-06,13055.0,1106.7
525565,2010-10-06,13468.0,188.09
525566,2010-10-06,13033.0,30.0
525568,2010-10-06,14744.0,208.2
525569,2010-10-06,13952.0,543.91
525570,2010-10-06,17894.0,172.22
525571,2010-10-06,13707.0,1299.85
525572,2010-10-06,13707.0,539.1
525573,2010-10-06,16029.0,373.8
525575,2010-10-06,14911.0,294.79999999999995
525576,2010-10-06,13012.0,523.48
525577,2010-10-06,16253.0,1173.78
525578,2010-10-06,13022.0,50.3
525579,2010-10-06,17421.0,463.86
525581,2010-10-06,17243.0,247.35000000000002
525583,2010-10-06,13093.0,1035.1
525584,2010-10-06,12889.0,165.60000000000002
525585,2010-10-06,13027.0,1824.0
525596,2010-10-06,17706.0,377.4
525618,2010-10-06,14527.0,121.69
525639,2010-10-06,15934.0,1610.76
525644,2010-10-06,16239.0,255.20000000000002
525676,2010-10-06,12826.0,134.3
525694,2010-10-06,17429.0,529.0
525696,2010-10-06,16437.0,117.35
525697,2010-10-06,13818.0,61.28
525698,2010-10-06,12668.0,1746.8
525700,2010-10-06,16746.0,669.28
525701,2010-10-06,16384.0,454.7
525702,2010-10-06,13225.0,805.2
525703,2010-10-06,16948.0,38.9
525704,2010-10-06,14810.0,129.95
525705,2010-10-06,17642.0,463.49
525706,2010-10-06,17075.0,399.68
525707,2010-10-06,13571.0,132.2
525708,2010-10-06,16210.0,1627.2
525709,2010-10-06,13554.0,303.11
525710,2010-10-06,16558.0,375.88
525711,2010-10-06,14085.0,545.62
525713,2010-10-06,13861.0,144.82999999999998
525714,2010-10-06,13629.0,1018.5
525715,2010-10-06,16307.0,400.0
525716,2010-10-06,14329.0,1121.28
525717,2010-10-06,13418.0,467.33
525719,2010-10-06,12980.0,559.2
525720,2010-10-06,17045.0,360.64
525723,2010-10-06,14828.0,616.5
525725,2010-10-06,14322.0,15.8
525726,2010-10-06,17008.0,81.36
525727,2010-10-06,14657.0,379.72
525728,2010-10-06,16873.0,1669.78
525729,2010-10-06,13089.0,489.59999999999997
525730,2010-10-06,15074.0,457.79999999999995
525731,2010-10-06,16149.0,141.70000000000002
525732,2010-10-06,14156.0,708.11
525733,2010-10-06,17006.0,147.65
525736,2010-10-06,13556.0,93.6
525738,2010-10-06,16011.0,210.19
525739,2010-10-07,15078.0,515.15
525740,2010-10-07,15973.0,357.8
525741,2010-10-07,16832.0,107.46
525742,2010-10-07,14339.0,310.75
525743,2010-10-07,13423.0,217.03
525744,2010-10-07,17525.0,432.30000000000007
525745,2010-10-07,13785.0,210.7
525746,2010-10-07,13785.0,19.799999999999997
525747,2010-10-07,13382.0,508.94
525748,2010-10-07,12471.0,300.37
525749,2010-10-07,18044.0,335.39
525750,2010-10-07,14682.0,856.64
525751,2010-10-07,17127.0,354.3
525754,2010-10-07,15030.0,376.56000000000006
525756,2010-10-07,17758.0,23.700000000000003
525757,2010-10-07,12841.0,190.29999999999998
525760,2010-10-07,13694.0,2990.44
525761,2010-10-07,16325.0,929.4
525762,2010-10-07,16156.0,186.15
525763,2010-10-07,13694.0,105.6
525764,2010-10-07,12511.0,3084.02
525765,2010-10-07,13013.0,354.6
525772,2010-10-07,12748.0,209.05
525773,2010-10-07,12748.0,17.0
525787,2010-10-07,15638.0,699.0
525800,2010-10-07,17068.0,173.55
525801,2010-10-07,17249.0,68.03
525803,2010-10-07,14490.0,477.08
525823,2010-10-07,15044.0,351.3
525825,2010-10-07,15858.0,425.64
525826,2010-10-07,14961.0,662.4
525827,2010-10-07,14961.0,501.2
525828,2010-10-07,16928.0,93.55
525829,2010-10-07,12986.0,285.78000000000003
525830,2010-10-07,12986.0,95.88000000000001
525831,2010-10-07,12986.0,17.0
525832,2010-10-07,14118.0,458.45
525834,2010-10-07,13514.0,75.0
525835,2010-10-07,17726.0,183.85000000000002
525836,2010-10-07,14051.0,545.4000000000001
525837,2010-10-07,17841.0,382.68
525838,2010-10-07,13552.0,42.2
525839,2010-10-07,13552.0,448.8
525840,2010-10-07,12903.0,833.5300000000001
525841,2010-10-07,13324.0,17.7
525854,2010-10-07,13567.0,392.7
525855,2010-10-07,13871.0,318.6
525856,2010-10-07,13569.0,238.5
525857,2010-10-07,17860.0,253.25
525858,2010-10-07,14177.0,126.58
525860,2010-10-07,13089.0,832.3
525861,2010-10-07,14961.0,407.95
525862,2010-10-07,14606.0,149.6
525863,2010-10-07,17354.0,1256.16
525864,2010-10-07,16298.0,63.75
525866,2010-10-07,17354.0,58.29
525867,2010-10-07,14963.0,151.4
525868,2010-10-07,14266.0,40.56
525869,2010-10-07,14963.0,205.3
525870,2010-10-07,15641.0,655.59
525871,2010-10-07,17354.0,435.95
525872,2010-10-07,12393.0,303.8
525873,2010-10-07,16980.0,394.37
525874,2010-10-07,14692.0,251.25
525875,2010-10-07,17908.0,245.62
525877,2010-10-07,15838.0,1070.0
525878,2010-10-07,16191.0,2027.7
525879,2010-10-07,15228.0,1233.1499999999999
525883,2010-10-07,13652.0,773.01
525884,2010-10-07,15600.0,180.02
525885,2010-10-07,12748.0,70.28999999999999
525886,2010-10-07,12748.0,166.23
525887,2010-10-07,12748.0,1.95
525888,2010-10-07,16906.0,521.47
525889,2010-10-07,17742.0,114.5
525890,2010-10-07,16588.0,369.0
525891,2010-10-07,14465.0,394.2
525892,2010-10-07,16411.0,344.62
525895,2010-10-07,13854.0,301.03
525898,2010-10-07,16072.0,160.39
525899,2010-10-07,17965.0,219.14000000000001
525900,2010-10-07,15314.0,472.67999999999995
525902,2010-10-07,16166.0,195.99
525903,2010-10-07,16841.0,344.1
525906,2010-10-07,14031.0,1177.5
525912,2010-10-07,14031.0,177.60000000000002
525913,2010-10-07,16455.0,939.1800000000001
525919,2010-10-07,13280.0,427.4
525920,2010-10-07,16350.0,312.0
525921,2010-10-07,13280.0,462.73
525926,2010-10-07,15931.0,239.9
525928,2010-10-07,16072.0,1724.54
525931,2010-10-07,14534.0,15.9
525934,2010-10-07,13623.0,176.05
525941,2010-10-07,14358.0,249.45999999999998
525942,2010-10-07,15498.0,276.5
525943,2010-10-07,18223.0,1115.87
525944,2010-10-07,16059.0,524.15
525945,2010-10-07,15955.0,51.0
525947,2010-10-07,16133.0,557.63
525948,2010-10-07,15847.0,145.44
525949,2010-10-07,15498.0,491.78
525950,2010-10-07,16539.0,426.3
525951,2010-10-07,14998.0,227.37
525952,2010-10-07,14525.0,872.58
525953,2010-10-07,13291.0,131.55
525959,2010-10-07,16111.0,562.48
525960,2010-10-07,13230.0,120.3
525963,2010-10-08,15598.0,307.34
525964,2010-10-08,13093.0,1367.1
525965,2010-10-08,16717.0,311.78000000000003
525966,2010-10-08,16499.0,992.67
525967,2010-10-08,14243.0,498.05
525968,2010-10-08,15838.0,6082.08
525970,2010-10-08,13694.0,4045.0
525974,2010-10-08,14769.0,592.04
525975,2010-10-08,17920.0,268.47
525976,2010-10-08,17920.0,303.48
525977,2010-10-08,16013.0,1650.0
525978,2010-10-08,16568.0,543.6
525979,2010-10-08,13798.0,475.0
525980,2010-10-08,12835.0,233.38
525981,2010-10-08,13001.0,984.15
525995,2010-10-08,17196.0,352.9
526002,2010-10-08,12458.0,369.48
526028,2010-10-08,16549.0,526.54
526039,2010-10-08,15144.0,564.0
526042,2010-10-08,17864.0,212.11
526056,2010-10-08,15080.0,184.9
526084,2010-10-08,16754.0,5245.179999999999
526085,2010-10-08,12480.0,904.15
526086,2010-10-08,14885.0,591.6
526087,2010-10-08,17758.0,503.65
526089,2010-10-08,15281.0,3767.62
526090,2010-10-08,15615.0,154.03
526091,2010-10-08,13564.0,759.34
526092,2010-10-08,18144.0,126.75
526093,2010-10-08,12811.0,226.95000000000002
526094,2010-10-08,14866.0,777.96
526096,2010-10-08,13615.0,488.1
526097,2010-10-08,16029.0,479.4
526107,2010-10-08,16329.0,463.19999999999993
526108,2010-10-08,14904.0,377.15
526112,2010-10-08,16239.0,62.4
526113,2010-10-08,13113.0,300.17
526114,2010-10-08,14298.0,513.66
526115,2010-10-08,14298.0,44.400000000000006
526118,2010-10-08,12924.0,113.63
526120,2010-10-08,13093.0,1781.7
526121,2010-10-08,14186.0,365.14
526122,2010-10-08,14662.0,423.51
526123,2010-10-08,14646.0,1213.6799999999998
526125,2010-10-08,16128.0,489.69
526128,2010-10-08,16128.0,205.14000000000001
526134,2010-10-08,15606.0,307.76
526138,2010-10-08,15622.0,313.9
526139,2010-10-08,15694.0,319.1
526140,2010-10-08,14665.0,634.35
526141,2010-10-08,13406.0,428.76
526145,2010-10-08,12853.0,597.4
526150,2010-10-08,18095.0,295.68
526152,2010-10-08,16872.0,195.15
526153,2010-10-08,14911.0,515.5
526154,2010-10-08,17351.0,282.0
526155,2010-10-08,17404.0,4486.11
526158,2010-10-08,17961.0,2.55
526160,2010-10-08,13541.0,474.9
526161,2010-10-08,15856.0,653.22
526162,2010-10-08,14846.0,437.4
526163,2010-10-08,15579.0,114.2
526166,2010-10-10,14754.0,407.0
526167,2010-10-10,14334.0,557.84
526168,2010-10-10,12656.0,804.41
526169,2010-10-10,16131.0,835.86
526170,2010-10-10,15179.0,556.53
526171,2010-10-10,16444.0,524.48
526172,2010-10-10,13542.0,378.9
526174,2010-10-10,12359.0,551.33
526175,2010-10-10,13838.0,105.54
526176,2010-10-10,13838.0,194.1
526177,2010-10-10,15708.0,356.37
526178,2010-10-10,12839.0,215.86
526179,2010-10-10,13736.0,263.62
526180,2010-10-10,16839.0,1067.1200000000001
526181,2010-10-10,12862.0,497.64
526183,2010-10-10,14127.0,483.12
526184,2010-10-10,17465.0,284.61
526185,2010-10-10,16579.0,295.05
526186,2010-10-10,15969.0,357.19
526187,2010-10-10,17372.0,151.9
526188,2010-10-10,14734.0,231.04000000000002
526189,2010-10-10,17555.0,204.34
526190,2010-10-10,15046.0,394.56
526191,2010-10-10,17152.0,327.0
526192,2010-10-10,17518.0,175.87
526193,2010-10-10,13537.0,302.0
526194,2010-10-10,15177.0,948.9300000000001
526195,2010-10-10,15645.0,425.46000000000004
526196,2010-10-10,14346.0,49.88
526197,2010-10-10,17757.0,121.07
526199,2010-10-10,17085.0,5.8
526200,2010-10-10,15266.0,247.86
526201,2010-10-10,14820.0,252.9
526202,2010-10-10,16008.0,532.91
526204,2010-10-10,14040.0,875.59
526205,2010-10-10,17239.0,183.5
526206,2010-10-10,14693.0,142.0
526207,2010-10-10,15547.0,521.57
526208,2010-10-10,15418.0,245.83
526209,2010-10-10,13083.0,91.67999999999999
526210,2010-10-10,16466.0,161.49
526211,2010-10-10,16593.0,227.98
526212,2010-10-10,15346.0,81.22
526213,2010-10-10,12422.0,230.0
526214,2010-10-10,12749.0,1198.82
526215,2010-10-10,17085.0,669.9300000000001
526216,2010-10-10,14346.0,571.36
526217,2010-10-10,14390.0,680.43
526218,2010-10-10,12748.0,40.45
526219,2010-10-10,15038.0,17.700000000000003
526220,2010-10-10,13137.0,134.95
526221,2010-10-10,17085.0,3.3
526222,2010-10-10,12676.0,563.79
526223,2010-10-10,14606.0,83.85
526224,2010-10-10,12748.0,105.97
526225,2010-10-10,14571.0,161.65
526226,2010-10-10,15785.0,819.0
526227,2010-10-10,15785.0,19.8
526228,2010-10-10,17111.0,227.97
526229,2010-10-10,16122.0,114.3
526230,2010-10-10,13362.0,808.46
526231,2010-10-10,16843.0,372.4
526232,2010-10-10,16843.0,30.0
526233,2010-10-10,17085.0,8.5
526234,2010-10-10,18078.0,135.73
526235,2010-10-10,15277.0,220.44
526236,2010-10-10,14723.0,141.03
526237,2010-10-11,15971.0,318.6
526238,2010-10-11,17714.0,433.11
526239,2010-10-11,15769.0,3648.6
526240,2010-10-11,12682.0,459.2
526241,2010-10-11,13747.0,90.19999999999999
526242,2010-10-11,14911.0,787.79
526243,2010-10-11,13873.0,97.05
526244,2010-10-11,16325.0,80.16
526245,2010-10-11,12356.0,798.4399999999999
526246,2010-10-11,12909.0,337.90999999999997
526247,2010-10-11,14389.0,319.2
526248,2010-10-11,13090.0,757.05
526263,2010-10-11,16086.0,318.41
526264,2010-10-11,15562.0,178.32
526265,2010-10-11,12782.0,500.43
526267,2010-10-11,12678.0,4215.74
526268,2010-10-11,14651.0,179.33
526269,2010-10-11,15441.0,589.24
526271,2010-10-11,13758.0,782.6
526272,2010-10-11,16303.0,577.7
526273,2010-10-11,16520.0,461.91
526276,2010-10-11,14756.0,1385.7
526286,2010-10-11,14704.0,146.82
526288,2010-10-11,13919.0,322.6
526298,2010-10-11,14590.0,264.36
526317,2010-10-11,14590.0,83.4
526322,2010-10-11,17829.0,433.6
526335,2010-10-11,14824.0,340.55
526349,2010-10-11,15948.0,553.85
526355,2010-10-11,17419.0,451.58
526375,2010-10-11,18245.0,206.72
526382,2010-10-11,17307.0,253.20000000000002
526383,2010-10-11,14412.0,656.16
526384,2010-10-11,18135.0,125.26999999999998
526385,2010-10-11,12989.0,810.0
526387,2010-10-11,16005.0,391.59000000000003
526388,2010-10-11,17264.0,279.59
526389,2010-10-11,12797.0,242.05
526391,2010-10-11,16919.0,344.48
526392,2010-10-11,17675.0,689.46
526393,2010-10-11,17675.0,544.8000000000001
526394,2010-10-11,16527.0,1044.38
526395,2010-10-11,15311.0,261.32
526396,2010-10-11,18109.0,117.32
526397,2010-10-11,17812.0,58.13
526399,2010-10-11,15439.0,188.6
526400,2010-10-11,14113.0,379.78
526401,2010-10-11,14319.0,494.85
526402,2010-10-11,12573.0,165.46
526404,2010-10-11,13495.0,988.36
526406,2010-10-11,18172.0,144.12
526407,2010-10-11,14466.0,783.9
526408,2010-10-11,18172.0,25.200000000000003
526409,2010-10-11,15920.0,137.1
526410,2010-10-11,16735.0,464.06
526411,2010-10-11,15834.0,1136.7
526412,2010-10-11,13959.0,298.05
526413,2010-10-11,13082.0,390.0
526414,2010-10-11,13082.0,45.0
526416,2010-10-11,17068.0,141.2
526417,2010-10-11,15111.0,588.08
526418,2010-10-11,15898.0,303.37
526419,2010-10-11,14299.0,570.0
526420,2010-10-11,14852.0,325.56
526421,2010-10-11,14852.0,42.3
526422,2010-10-11,16330.0,60.17
526423,2010-10-11,16915.0,219.75
526424,2010-10-11,16477.0,451.02
526425,2010-10-11,13113.0,279.83
526426,2010-10-11,16036.0,949.24
526427,2010-10-11,12747.0,332.65
526429,2010-10-11,17920.0,193.05
526430,2010-10-11,17635.0,413.5
526432,2010-10-11,14401.0,294.36
526455,2010-10-11,17004.0,569.63
526458,2010-10-11,17273.0,141.12
526459,2010-10-11,17692.0,300.9
526460,2010-10-11,17692.0,19.8
526462,2010-10-11,15024.0,745.0
526465,2010-10-11,16235.0,312.64
526471,2010-10-11,15024.0,17.55
526472,2010-10-11,13199.0,203.64000000000001
526473,2010-10-11,16407.0,178.25
526480,2010-10-11,13546.0,192.41
526483,2010-10-11,16231.0,267.99
526484,2010-10-12,17710.0,293.5
526485,2010-10-12,12649.0,375.6
526486,2010-10-12,14199.0,583.65
526487,2010-10-12,14135.0,817.3
526488,2010-10-12,13912.0,124.95
526489,2010-10-12,13971.0,386.53000000000003
526490,2010-10-12,16281.0,580.44
526491,2010-10-12,12655.0,243.35000000000002
526492,2010-10-12,16574.0,259.43
526493,2010-10-12,13021.0,47.4
526494,2010-10-12,17735.0,424.63
526495,2010-10-12,13921.0,194.5
526496,2010-10-12,15838.0,495.0
526497,2010-10-12,17677.0,1390.54
526498,2010-10-12,14739.0,641.76
526499,2010-10-12,17457.0,369.78
526500,2010-10-12,17700.0,327.78
526501,2010-10-12,17700.0,17.700000000000003
526502,2010-10-12,13710.0,101.03999999999999
526503,2010-10-12,15696.0,353.09000000000003
526504,2010-10-12,15062.0,535.33
526505,2010-10-12,14708.0,361.44
526506,2010-10-12,13368.0,462.7
526507,2010-10-12,16134.0,268.05
526508,2010-10-12,16039.0,312.92
526509,2010-10-12,17094.0,100.2
526510,2010-10-12,13299.0,725.02
526512,2010-10-12,14981.0,270.8
526513,2010-10-12,15039.0,598.57
526514,2010-10-12,14746.0,276.1
526515,2010-10-12,13223.0,201.60000000000002
526553,2010-10-12,17388.0,370.9
526564,2010-10-12,16161.0,737.82
526575,2010-10-12,16126.0,1282.75
526585,2010-10-12,12931.0,5698.8
526599,2010-10-12,16133.0,302.13
526606,2010-10-12,18008.0,70.80000000000001
526607,2010-10-12,17708.0,306.55
526610,2010-10-12,15208.0,100.4
526611,2010-10-12,14907.0,30.599999999999998
526612,2010-10-12,14907.0,201.86
526613,2010-10-12,17104.0,474.03000000000003
526614,2010-10-12,13590.0,137.19
526615,2010-10-12,12748.0,6.25
526621,2010-10-12,13777.0,1057.68
526625,2010-10-12,16401.0,426.38
526626,2010-10-12,13296.0,127.02000000000001
526627,2010-10-12,14240.0,357.15
526628,2010-10-12,16553.0,559.72
526629,2010-10-12,14527.0,113.02
526631,2010-10-12,15738.0,405.8
526632,2010-10-12,13440.0,4.95
526633,2010-10-12,13440.0,4.95
526634,2010-10-12,13440.0,4.95
526635,2010-10-12,13440.0,4.95
526636,2010-10-12,13440.0,4.95
526637,2010-10-12,14688.0,403.43
526639,2010-10-12,16772.0,1722.45
526640,2010-10-12,12599.0,135.9
526641,2010-10-12,13968.0,123.66
526642,2010-10-12,12647.0,579.88
526644,2010-10-12,15381.0,193.85999999999999
526645,2010-10-12,17841.0,284.01
526646,2010-10-12,12553.0,483.99
526647,2010-10-12,12748.0,716.59
526649,2010-10-12,17685.0,489.84000000000003
526650,2010-10-12,16814.0,305.5
526651,2010-10-12,16775.0,304.3
526652,2010-10-12,14263.0,322.93
526654,2010-10-12,16932.0,157.29
526655,2010-10-12,16607.0,136.8
526656,2010-10-12,16774.0,135.7
526657,2010-10-12,16263.0,351.01
526658,2010-10-12,12971.0,129.0
526659,2010-10-12,15570.0,281.15
526660,2010-10-12,13013.0,413.73
526661,2010-10-12,15570.0,24.05
526662,2010-10-12,16551.0,353.56
526663,2010-10-12,18260.0,465.42
526664,2010-10-12,13078.0,618.12
526665,2010-10-12,17428.0,1530.6200000000001
526666,2010-10-12,17428.0,79.6
526668,2010-10-12,12467.0,132.8
526669,2010-10-12,14838.0,654.57
526672,2010-10-12,17526.0,327.29999999999995
526679,2010-10-12,17003.0,250.2
526707,2010-10-12,13485.0,396.17
526708,2010-10-12,17944.0,75.41
526709,2010-10-12,15129.0,279.8
526710,2010-10-12,15151.0,1116.26
526712,2010-10-12,14154.0,1396.34
526713,2010-10-12,12931.0,1160.0
526715,2010-10-12,12629.0,584.36
526716,2010-10-12,17975.0,149.71
526717,2010-10-12,12605.0,499.92
526718,2010-10-12,17414.0,284.32
526719,2010-10-12,17686.0,1262.48
526720,2010-10-12,17576.0,259.72
526722,2010-10-12,14853.0,319.2
526723,2010-10-12,16266.0,159.4
526724,2010-10-12,13909.0,179.66
526725,2010-10-12,16298.0,102.69999999999999
526733,2010-10-12,16975.0,574.64
526741,2010-10-12,16701.0,420.84
526745,2010-10-13,13297.0,1316.2
526746,2010-10-13,13985.0,539.65
526747,2010-10-13,16625.0,397.20000000000005
526748,2010-10-13,15122.0,167.45
526749,2010-10-13,16643.0,435.6
526751,2010-10-13,17182.0,142.8
526752,2010-10-13,18239.0,150.65
526753,2010-10-13,13267.0,354.15000000000003
526754,2010-10-13,17604.0,204.29
526755,2010-10-13,13728.0,128.1
526756,2010-10-13,12424.0,1132.53
526757,2010-10-13,16843.0,990.18
526758,2010-10-13,14534.0,165.22
526759,2010-10-13,18075.0,579.39
526760,2010-10-13,12582.0,631.93
526761,2010-10-13,14646.0,11184.3
526762,2010-10-13,14646.0,153.0
526763,2010-10-13,13792.0,188.4
526764,2010-10-13,17179.0,341.99
526768,2010-10-13,13266.0,462.52
526802,2010-10-13,13491.0,131.25
526804,2010-10-13,16660.0,266.96000000000004
526806,2010-10-13,13881.0,2485.48
526807,2010-10-13,13881.0,285.6
526808,2010-10-13,13881.0,379.2
526812,2010-10-13,16990.0,165.0
526838,2010-10-13,15984.0,714.15
526841,2010-10-13,16190.0,608.13
526842,2010-10-13,17377.0,167.14
526845,2010-10-13,17511.0,5557.78
526846,2010-10-13,13319.0,390.20000000000005
526847,2010-10-13,15984.0,263.98
526848,2010-10-13,16418.0,104.55
526849,2010-10-13,15596.0,50.550000000000004
526850,2010-10-13,16238.0,63.66
526852,2010-10-13,15134.0,83.7
526853,2010-10-13,12540.0,1200.42
526854,2010-10-13,14399.0,311.54
526857,2010-10-13,16279.0,659.48
526859,2010-10-13,14021.0,522.69
526861,2010-10-13,14606.0,120.34
526862,2010-10-13,14911.0,462.95000000000005
526863,2010-10-13,15203.0,290.93
526864,2010-10-13,12437.0,304.5
526865,2010-10-13,15356.0,201.76
526866,2010-10-13,18225.0,247.60000000000002
526867,2010-10-13,14204.0,179.06
526868,2010-10-13,15016.0,182.44
