Invoice,InvoiceDate,ID,Total,Transaction,Freq
535982,2010-11-29,14170.0,122.35,3,2
535980,2010-11-29,14243.0,316.25,15,14
535992,2010-11-29,14298.0,659.1,75,74
536021,2010-11-29,14329.0,562.19,12,11
535842,2010-11-29,14344.0,92.85,20,19
535967,2010-11-29,14510.0,505.75,3,2
536000,2010-11-29,14606.0,436.57,167,166
535988,2010-11-29,14646.0,5551.7,116,115
536035,2010-11-29,14733.0,725.2,14,13
536019,2010-11-29,14911.0,50.0,287,286
535826,2010-11-29,14915.0,180.12,11,10
536017,2010-11-29,15005.0,316.13,48,47
535995,2010-11-29,15026.0,208.95,4,3
535953,2010-11-29,15039.0,838.36,84,83
535994,2010-11-29,15311.0,232.85,181,180
535881,2010-11-29,15404.0,257.06,1,0
535959,2010-11-29,15498.0,806.56,36,35
535883,2010-11-29,15540.0,247.38,1,0
536028,2010-11-29,15555.0,434.85,30,29
536029,2010-11-29,15649.0,306.0,4,3
535875,2010-11-29,15747.0,416.75,8,7
536030,2010-11-29,15828.0,1108.82,1,0
536036,2010-11-29,15950.0,1241.65,8,7
535950,2010-11-29,15989.0,229.4,2,1
535940,2010-11-29,16005.0,298.15,8,7
536003,2010-11-29,16049.0,182.48,3,2
536022,2010-11-29,16094.0,424.41999999999996,8,7
535984,2010-11-29,16131.0,1115.08,10,9
535958,2010-11-29,16161.0,679.9000000000001,36,35
535912,2010-11-29,16191.0,2195.76,19,18
535991,2010-11-29,16194.0,308.6,1,0
535827,2010-11-29,16235.0,144.1,7,6
536002,2010-11-29,16355.0,416.35,1,0
535974,2010-11-29,16413.0,266.78000000000003,1,0
535965,2010-11-29,16458.0,198.82,23,22
535851,2010-11-29,16545.0,350.52,2,1
536026,2010-11-29,16556.0,361.71,16,15
536010,2010-11-29,16592.0,481.09999999999997,22,21
535998,2010-11-29,16923.0,845.0600000000001,27,26
536006,2010-11-29,17019.0,263.82,10,9
536008,2010-11-29,17043.0,166.53,6,5
535978,2010-11-29,17049.0,344.8,15,14
536040,2010-11-29,17050.0,300.4,11,10
536027,2010-11-29,17090.0,217.65,10,9
536039,2010-11-29,17223.0,153.9,3,2
535944,2010-11-29,17237.0,105.29,2,1
536016,2010-11-29,17315.0,1251.63,33,32
536024,2010-11-29,17338.0,1104.0,16,15
535946,2010-11-29,17345.0,298.34000000000003,9,8
536018,2010-11-29,17368.0,69.13,12,11
535902,2010-11-29,17389.0,3453.94,52,51
536041,2010-11-29,17468.0,57.8,1,0
535954,2010-11-29,17526.0,505.84000000000003,11,10
535832,2010-11-29,17547.0,323.3,2,1
535945,2010-11-29,17671.0,436.45,4,3
536013,2010-11-29,17673.0,368.46,11,10
535834,2010-11-29,17722.0,1096.18,5,4
535845,2010-11-29,17723.0,102.0,7,6
535956,2010-11-29,17756.0,249.11,3,2
536001,2010-11-29,17814.0,814.2,2,1
535847,2010-11-29,17865.0,369.0,38,37
535996,2010-11-29,17912.0,61.54,6,5
535880,2010-11-29,18002.0,68.1,4,3
535961,2010-11-29,18034.0,369.96999999999997,1,0
535981,2010-11-29,18109.0,126.18,30,29
536239,2010-11-30,12471.0,1886.7,61,60
536186,2010-11-30,12523.0,8.5,19,18
536066,2010-11-30,12586.0,816.33,3,2
536248,2010-11-30,12609.0,398.55,8,7
536075,2010-11-30,12734.0,362.90000000000003,3,2
536112,2010-11-30,12782.0,367.52,10,9
536281,2010-11-30,12971.0,105.19999999999999,94,93
536257,2010-11-30,13010.0,153.0,2,1
536211,2010-11-30,13021.0,301.49,12,11
536047,2010-11-30,13029.0,332.09999999999997,4,3
536200,2010-11-30,13050.0,301.25,30,29
536205,2010-11-30,13078.0,869.1800000000001,46,45
536193,2010-11-30,13090.0,408.0,18,17
536363,2010-11-30,13093.0,1582.07,55,54
536247,2010-11-30,13199.0,442.08000000000004,50,49
536255,2010-11-30,13267.0,440.82,32,31
536197,2010-11-30,13444.0,496.39,2,1
536206,2010-11-30,13450.0,300.54,11,10
536061,2010-11-30,13481.0,450.95,10,9
536325,2010-11-30,13611.0,310.42,9,8
536223,2010-11-30,13650.0,310.6,6,5
536044,2010-11-30,13655.0,286.48,6,5
536360,2010-11-30,13693.0,297.55,9,8
536059,2010-11-30,13767.0,1060.1,64,63
536183,2010-11-30,13802.0,2295.92,19,18
536191,2010-11-30,13890.0,313.28000000000003,6,5
536260,2010-11-30,13901.0,292.86,14,13
536046,2010-11-30,13985.0,304.2,14,13
536052,2010-11-30,13999.0,310.45000000000005,26,25
536259,2010-11-30,14021.0,82.17,7,6
536074,2010-11-30,14062.0,917.34,22,21
536262,2010-11-30,14085.0,436.54,27,26
536249,2010-11-30,14092.0,453.7,20,19
536216,2010-11-30,14390.0,322.14,8,7
536058,2010-11-30,14414.0,902.35,8,7
536064,2010-11-30,14422.0,543.42,15,14
536364,2010-11-30,14441.0,473.53000000000003,9,8
536238,2010-11-30,14499.0,210.65,6,5
536190,2010-11-30,14527.0,275.02,106,105
536226,2010-11-30,14605.0,346.35,4,3
536188,2010-11-30,14625.0,326.85,11,10
536324,2010-11-30,14646.0,4958.15,116,115
536355,2010-11-30,14790.0,249.01000000000002,8,7
536196,2010-11-30,14841.0,311.1,12,11
536208,2010-11-30,14865.0,9.120000000000001,3,2
536076,2010-11-30,14905.0,151.5,8,7
536263,2010-11-30,15160.0,227.44,4,3
536073,2010-11-30,15199.0,311.3,9,8
536157,2010-11-30,15240.0,330.81,10,9
536081,2010-11-30,15329.0,256.85,10,9
536243,2010-11-30,15358.0,370.86,35,34
536049,2010-11-30,15382.0,1765.1799999999998,10,9
536053,2010-11-30,15392.0,507.85,4,3
536264,2010-11-30,15434.0,115.80000000000001,9,8
536233,2010-11-30,15570.0,287.15,22,21
536204,2010-11-30,15750.0,316.98,14,13
536218,2010-11-30,15769.0,275.4,39,38
536063,2010-11-30,15796.0,108.05000000000001,14,13
536251,2010-11-30,15856.0,939.42,42,41
536272,2010-11-30,15867.0,581.96,28,27
536209,2010-11-30,15906.0,572.15,7,6
536162,2010-11-30,15939.0,2904.83,15,14
536267,2010-11-30,15960.0,37.2,4,3
536060,2010-11-30,16122.0,96.9,5,4
536152,2010-11-30,16223.0,505.56,2,1
536187,2010-11-30,16350.0,324.06,6,5
536261,2010-11-30,16353.0,564.5,29,28
536179,2010-11-30,16393.0,304.2,19,18
536333,2010-11-30,16473.0,154.72,4,3
536178,2010-11-30,16499.0,230.70000000000002,8,7
536050,2010-11-30,16500.0,171.9,4,3
536045,2010-11-30,16525.0,370.68,43,42
536214,2010-11-30,16600.0,129.04,9,8
536088,2010-11-30,16782.0,387.01,34,33
536057,2010-11-30,16817.0,180.0,11,10
536067,2010-11-30,17044.0,1441.0,11,10
536068,2010-11-30,17090.0,75.6,10,9
536353,2010-11-30,17160.0,1115.32,16,15
536266,2010-11-30,17170.0,106.2,2,1
536357,2010-11-30,17204.0,1122.14,9,8
536359,2010-11-30,17281.0,70.80000000000001,6,5
536356,2010-11-30,17298.0,115.5,5,4
536361,2010-11-30,17378.0,10.95,1,0
536180,2010-11-30,17389.0,1276.8,52,51
536174,2010-11-30,17428.0,334.05,37,36
536055,2010-11-30,17631.0,134.4,6,5
536054,2010-11-30,17739.0,410.82000000000005,14,13
536091,2010-11-30,17754.0,409.08,10,9
536072,2010-11-30,17811.0,156.59,32,31
536346,2010-11-30,17812.0,56.650000000000006,4,3
536354,2010-11-30,17820.0,183.56,1,0
536207,2010-11-30,17826.0,134.59,1,0
536307,2010-11-30,17888.0,52.0,21,20
536184,2010-11-30,17889.0,528.31,7,6
536199,2010-11-30,18039.0,199.71,4,3
536166,2010-11-30,18075.0,301.3,18,17
536235,2010-11-30,18101.0,158.06,4,3
536161,2010-11-30,18118.0,303.82,22,21
536213,2010-11-30,18170.0,218.70000000000002,8,7
536182,2010-11-30,18260.0,459.54999999999995,23,22
536389,2010-12-01,12431.0,716.5,21,20
536532,2010-12-01,12433.0,3838.2799999999997,6,5
536370,2010-12-01,12583.0,1603.72,21,20
536527,2010-12-01,12662.0,486.96,16,15
536521,2010-12-01,12748.0,9.9,247,246
536403,2010-12-01,12791.0,355.20000000000005,5,4
536415,2010-12-01,12838.0,781.58,9,8
536523,2010-12-01,12868.0,406.6,8,7
536561,2010-12-01,12921.0,644.8000000000001,61,60
536582,2010-12-01,12947.0,608.08,6,5
536367,2010-12-01,13047.0,733.2600000000001,22,21
536590,2010-12-01,13065.0,411.72,5,4
536560,2010-12-01,13093.0,1598.8,55,54
536416,2010-12-01,13255.0,451.4,2,1
536394,2010-12-01,13408.0,2049.36,85,84
536398,2010-12-01,13448.0,887.92,10,9
536562,2010-12-01,13468.0,720.1,64,63
536595,2010-12-01,13576.0,698.3,23,22
536437,2010-12-01,13694.0,1684.24,132,131
536392,2010-12-01,13705.0,636.28,6,5
536393,2010-12-01,13747.0,159.2,2,1
536371,2010-12-01,13748.0,408.0,9,8
536425,2010-12-01,13758.0,724.9,12,11
536395,2010-12-01,13767.0,1015.76,64,63
536575,2010-12-01,13777.0,13170.32,52,51
536526,2010-12-01,14001.0,602.48,8,7
536405,2010-12-01,14045.0,652.8,16,15
536525,2010-12-01,14078.0,272.48,9,8
536587,2010-12-01,14142.0,623.62,2,1
536529,2010-12-01,14237.0,322.0,2,1
536408,2010-12-01,14307.0,1566.22,8,7
536570,2010-12-01,14496.0,608.6800000000001,7,6
536538,2010-12-01,14594.0,510.0,1,0
536591,2010-12-01,14606.0,396.64,167,166
536378,2010-12-01,14688.0,889.96,23,22
536571,2010-12-01,14696.0,589.24,6,5
536520,2010-12-01,14729.0,626.98,3,2
536460,2010-12-01,14849.0,711.6800000000001,35,34
536540,2010-12-01,14911.0,1110.76,287,286
536522,2010-12-01,15012.0,382.12,2,1
536374,2010-12-01,15100.0,700.8,7,6
536539,2010-12-01,15165.0,975.5,1,0
536594,2010-12-01,15235.0,159.0,16,15
536376,2010-12-01,15291.0,657.6,36,35
536381,2010-12-01,15311.0,899.96,181,180
536534,2010-12-01,15350.0,231.3,2,1
536531,2010-12-01,15485.0,1900.18,6,5
536402,2010-12-01,15513.0,714.0,33,32
536528,2010-12-01,15525.0,627.86,2,1
536535,2010-12-01,15605.0,389.7,7,6
536401,2010-12-01,15862.0,708.46,12,11
536537,2010-12-01,15922.0,739.0,1,0
536446,2010-12-01,15983.0,881.78,7,6
536386,2010-12-01,16029.0,7404.24,95,94
536567,2010-12-01,16048.0,512.8800000000001,4,3
536382,2010-12-01,16098.0,861.2,13,12
536477,2010-12-01,16210.0,4949.4800000000005,26,25
536404,2010-12-01,16218.0,942.6,12,11
536388,2010-12-01,16250.0,452.28,3,2
536569,2010-12-01,16274.0,675.5,1,0
536542,2010-12-01,16456.0,1574.8,13,12
536572,2010-12-01,16539.0,884.6999999999999,9,8
536502,2010-12-01,16552.0,190.58,2,1
536420,2010-12-01,16583.0,466.9,2,1
536593,2010-12-01,16835.0,163.5,6,5
536566,2010-12-01,16928.0,232.5,26,25
536533,2010-12-01,16955.0,312.2,6,5
536573,2010-12-01,17025.0,321.94,4,3
536588,2010-12-01,17069.0,554.1,10,9
536508,2010-12-01,17181.0,311.04,2,1
536551,2010-12-01,17346.0,293.22,19,18
536500,2010-12-01,17377.0,447.8,67,66
536385,2010-12-01,17420.0,261.7,5,4
536585,2010-12-01,17460.0,39.8,16,15
536390,2010-12-01,17511.0,3651.48,50,49
536524,2010-12-01,17572.0,141.60000000000002,9,8
536556,2010-12-01,17643.0,203.1,2,1
536578,2010-12-01,17690.0,753.6,16,15
536563,2010-12-01,17760.0,345.08,5,4
536380,2010-12-01,17809.0,69.6,16,15
536557,2010-12-01,17841.0,1074.76,168,167
536365,2010-12-01,17850.0,2998.68,155,154
536559,2010-12-01,17873.0,430.3,17,16
536488,2010-12-01,17897.0,331.78000000000003,9,8
536530,2010-12-01,17905.0,403.5,12,11
536409,2010-12-01,17908.0,486.56,5,4
536412,2010-12-01,17920.0,1028.82,46,45
536397,2010-12-01,17924.0,558.0,3,2
536514,2010-12-01,17951.0,591.0,3,2
536464,2010-12-01,17968.0,554.7,4,3
536597,2010-12-01,18011.0,205.58,2,1
536384,2010-12-01,18074.0,979.2,2,1
536423,2010-12-01,18085.0,607.8,4,3
536536,2010-12-01,18144.0,330.09999999999997,16,15
536586,2010-12-01,18229.0,688.4,22,21
536840,2010-12-02,12738.0,274.7,1,0
536641,2010-12-02,12748.0,8.5,247,246
536608,2010-12-02,12855.0,76.2,4,3
536707,2010-12-02,12915.0,399.3,4,3
536806,2010-12-02,12971.0,90.24,94,93
536823,2010-12-02,13011.0,101.10000000000001,1,0
536598,2010-12-02,13090.0,321.2,18,17
536621,2010-12-02,13108.0,700.12,2,1
536741,2010-12-02,13117.0,404.24,17,16
536778,2010-12-02,13138.0,386.46,4,3
536835,2010-12-02,13145.0,590.0,6,5
536671,2010-12-02,13305.0,272.4,14,13
536819,2010-12-02,13402.0,616.5600000000001,4,3
536624,2010-12-02,13418.0,1246.48,28,27
536761,2010-12-02,13491.0,197.8,26,25
536605,2010-12-02,13715.0,545.3000000000001,17,16
536794,2010-12-02,13767.0,645.6,64,63
536824,2010-12-02,13798.0,816.0,95,94
536617,2010-12-02,13941.0,2190.2400000000002,13,12
536804,2010-12-02,14031.0,3428.5,38,37
536615,2010-12-02,14047.0,573.84,12,11
536673,2010-12-02,14060.0,679.68,25,24
536620,2010-12-02,14135.0,970.5,19,18
536739,2010-12-02,14180.0,403.5,30,29
536844,2010-12-02,14236.0,378.6,4,3
536632,2010-12-02,14388.0,625.6,14,13
536643,2010-12-02,14390.0,447.4,8,7
536837,2010-12-02,14395.0,617.36,17,16
536754,2010-12-02,14449.0,420.48,6,5
536744,2010-12-02,14466.0,759.5,11,10
536672,2010-12-02,14491.0,254.4,2,1
536846,2010-12-02,14573.0,826.2,13,12
536834,2010-12-02,14576.0,70.80000000000001,1,0
536604,2010-12-02,14741.0,369.0,5,4
536805,2010-12-02,14775.0,813.12,2,1
536800,2010-12-02,14829.0,473.94,6,5
536838,2010-12-02,14865.0,74.4,3,2
536633,2010-12-02,14901.0,408.3,8,7
536803,2010-12-02,14911.0,45.0,287,286
536783,2010-12-02,15061.0,18814.68,116,115
536636,2010-12-02,15070.0,212.4,3,2
536839,2010-12-02,15093.0,1247.46,22,21
536748,2010-12-02,15107.0,232.0,9,8
536639,2010-12-02,15111.0,577.0,3,2
536667,2010-12-02,15260.0,841.0,25,24
536809,2010-12-02,15299.0,3670.02,7,6
536698,2010-12-02,15363.0,652.0,2,1
536732,2010-12-02,15544.0,709.08,18,17
536796,2010-12-02,15574.0,751.3,6,5
536623,2010-12-02,15601.0,1536.76,27,26
536795,2010-12-02,15640.0,667.44,25,24
536813,2010-12-02,15646.0,379.6,5,4
536627,2010-12-02,15658.0,612.4000000000001,8,7
536599,2010-12-02,15694.0,612.8,18,17
536777,2010-12-02,15732.0,276.2,10,9
536733,2010-12-02,15738.0,659.3000000000001,38,37
536611,2010-12-02,15752.0,519.3000000000001,8,7
536779,2010-12-02,15823.0,30.0,3,2
536738,2010-12-02,15827.0,381.86,27,26
536674,2010-12-02,15923.0,254.16,1,0
536635,2010-12-02,15955.0,1144.76,16,15
536831,2010-12-02,16029.0,1138.8,95,94
536841,2010-12-02,16150.0,786.84,8,7
536762,2010-12-02,16186.0,615.36,23,22
536793,2010-12-02,16203.0,341.4,5,4
536638,2010-12-02,16244.0,2113.26,2,1
536746,2010-12-02,16510.0,496.2,6,5
536663,2010-12-02,16546.0,598.8000000000001,5,4
536832,2010-12-02,16634.0,329.6,6,5
536676,2010-12-02,16752.0,415.0,1,0
536830,2010-12-02,16754.0,4004.8,29,28
536797,2010-12-02,16770.0,261.6,8,7
536759,2010-12-02,16781.0,622.5,2,1
536742,2010-12-02,16916.0,396.16,3,2
536618,2010-12-02,17017.0,1754.6399999999999,23,22
536799,2010-12-02,17228.0,366.6,9,8
536745,2010-12-02,17235.0,683.8,7,6
536681,2010-12-02,17287.0,227.83999999999997,19,18
536735,2010-12-02,17381.0,2072.16,33,32
536802,2010-12-02,17412.0,394.6,13,12
536781,2010-12-02,17460.0,100.80000000000001,16,15
536842,2010-12-02,17552.0,597.04,10,9
536782,2010-12-02,17567.0,1035.8999999999999,7,6
536769,2010-12-02,17581.0,1573.56,35,34
536808,2010-12-02,17659.0,495.6,11,10
536763,2010-12-02,17685.0,905.04,10,9
536607,2010-12-02,17732.0,607.94,8,7
536821,2010-12-02,17757.0,286.90000000000003,46,45
536747,2010-12-02,17802.0,200.4,9,8
536798,2010-12-02,17838.0,1434.3200000000002,11,10
536600,2010-12-02,17850.0,7783.74,155,154
536613,2010-12-02,17855.0,417.94,1,0
536616,2010-12-02,17925.0,488.16,1,0
536845,2010-12-02,17961.0,255.1,92,91
536743,2010-12-02,17964.0,523.52,1,0
536749,2010-12-02,17976.0,706.38,1,0
536634,2010-12-02,18041.0,857.88,33,32
536836,2010-12-02,18168.0,526.6,16,15
536833,2010-12-02,18239.0,876.2,6,5
537026,2010-12-03,12395.0,620.2,11,10
536861,2010-12-03,12427.0,499.0,1,0
536944,2010-12-03,12557.0,1240.0,7,6
536967,2010-12-03,12600.0,117.0,18,17
536974,2010-12-03,12682.0,600.48,40,39
536852,2010-12-03,12686.0,142.28,1,0
536983,2010-12-03,12712.0,315.06,19,18
537022,2010-12-03,12725.0,743.6,3,2
536971,2010-12-03,12779.0,496.32,13,12
536990,2010-12-03,12793.0,207.6,3,2
536859,2010-12-03,12841.0,588.5,32,31
536851,2010-12-03,12967.0,2736.8,3,2
536946,2010-12-03,13013.0,3056.6800000000003,25,24
537034,2010-12-03,13081.0,4733.56,25,24
536856,2010-12-03,13370.0,1509.74,1,0
536848,2010-12-03,13408.0,1068.0,85,84
536858,2010-12-03,13520.0,446.8,10,9
536945,2010-12-03,14083.0,619.08,9,8
536890,2010-12-03,14156.0,644.4,132,131
536956,2010-12-03,14210.0,609.9000000000001,16,15
536993,2010-12-03,14396.0,220.70000000000002,6,5
536884,2010-12-03,14589.0,79.5,1,0
536938,2010-12-03,14680.0,3361.76,56,55
536976,2010-12-03,14723.0,498.48,8,7
536994,2010-12-03,14898.0,197.0,13,12
536975,2010-12-03,14911.0,3411.3,287,286
536985,2010-12-03,15373.0,668.6,14,13
537036,2010-12-03,15545.0,270.66,1,0
536992,2010-12-03,15769.0,183.6,39,38
536968,2010-12-03,16013.0,2124.0,72,71
536986,2010-12-03,16140.0,248.28,2,1
537030,2010-12-03,16455.0,762.6,10,9
536960,2010-12-03,16477.0,451.3,10,9
537023,2010-12-03,16725.0,244.3,13,12
536857,2010-12-03,16883.0,256.06,19,18
536874,2010-12-03,16891.0,464.52,9,8
536860,2010-12-03,16905.0,508.79999999999995,13,12
536972,2010-12-03,16926.0,460.5,5,4
536847,2010-12-03,17135.0,431.15999999999997,5,4
536987,2010-12-03,17198.0,544.02,2,1
536988,2010-12-03,17238.0,740.1800000000001,26,25
536849,2010-12-03,17396.0,795.0,11,10
536973,2010-12-03,17787.0,1472.56,4,3
536954,2010-12-03,17809.0,2433.4,16,15
536980,2010-12-03,17819.0,1182.94,11,10
536984,2010-12-03,17841.0,679.08,168,167
536943,2010-12-03,17884.0,375.02,19,18
536970,2010-12-03,17949.0,2628.0,104,103
536977,2010-12-03,17954.0,217.56,17,16
536863,2010-12-03,17967.0,246.14,2,1
537201,2010-12-05,12472.0,3046.6,17,16
537065,2010-12-05,12567.0,2729.84,14,13
537197,2010-12-05,12647.0,600.0,32,31
537212,2010-12-05,12720.0,802.78,21,20
537215,2010-12-05,12747.0,717.12,23,22
537136,2010-12-05,12748.0,1928.26,247,246
537218,2010-12-05,12763.0,640.16,2,1
537128,2010-12-05,12841.0,423.48,32,31
537205,2010-12-05,13034.0,331.72,2,1
537047,2010-12-05,13069.0,665.0,34,33
537040,2010-12-05,13089.0,1468.7999999999997,177,176
537224,2010-12-05,13174.0,2831.94,11,10
537058,2010-12-05,13269.0,702.8600000000001,21,20
537129,2010-12-05,13506.0,602.24,5,4
537223,2010-12-05,13579.0,329.40000000000003,4,3
537179,2010-12-05,13767.0,1612.5600000000002,64,63
537127,2010-12-05,13831.0,816.0,16,15
537042,2010-12-05,13838.0,476.22,9,8
537219,2010-12-05,14081.0,847.04,10,9
537160,2010-12-05,14161.0,566.3,7,6
537222,2010-12-05,14404.0,266.96,12,11
537202,2010-12-05,14506.0,539.4,5,4
537159,2010-12-05,14527.0,585.9,106,105
537209,2010-12-05,14606.0,385.36,167,166
537050,2010-12-05,14800.0,1111.68,14,13
537111,2010-12-05,14810.0,360.88,12,11
537059,2010-12-05,14813.0,310.86,4,3
537193,2010-12-05,15023.0,921.2,17,16
537045,2010-12-05,15038.0,252.86,7,6
537206,2010-12-05,15235.0,171.10000000000002,16,15
537195,2010-12-05,15311.0,1301.28,181,180
537081,2010-12-05,15332.0,3196.12,6,5
537057,2010-12-05,15351.0,549.34,4,3
537196,2010-12-05,15426.0,822.84,6,5
537038,2010-12-05,15465.0,1071.5,29,28
537216,2010-12-05,15502.0,1473.4,7,6
537204,2010-12-05,15555.0,396.86,30,29
537141,2010-12-05,15570.0,1035.3,22,21
537051,2010-12-05,15708.0,701.36,8,7
537131,2010-12-05,15716.0,1094.2,11,10
537154,2010-12-05,15808.0,2042.9,21,20
537200,2010-12-05,15867.0,225.8,28,27
537144,2010-12-05,15880.0,686.56,1,0
537208,2010-12-05,15889.0,589.04,8,7
537199,2010-12-05,15894.0,312.18,2,1
537210,2010-12-05,15953.0,419.68,14,13
537041,2010-12-05,16033.0,311.28000000000003,23,22
537211,2010-12-05,16143.0,711.5,11,10
537053,2010-12-05,16168.0,551.6,57,56
537049,2010-12-05,16241.0,555.3000000000001,13,12
537137,2010-12-05,16327.0,1010.0,14,13
537117,2010-12-05,16353.0,408.0,29,28
537158,2010-12-05,16393.0,369.6,19,18
537192,2010-12-05,16402.0,423.6,2,1
537176,2010-12-05,16411.0,263.0,3,2
537214,2010-12-05,16422.0,3336.4,96,95
537153,2010-12-05,16718.0,1247.5,5,4
537055,2010-12-05,16814.0,546.58,31,30
537052,2010-12-05,16839.0,1104.48,32,31
537054,2010-12-05,16931.0,304.1,16,15
537134,2010-12-05,16983.0,326.98,9,8
537139,2010-12-05,17026.0,66.3,3,2
537135,2010-12-05,17059.0,1444.72,8,7
537077,2010-12-05,17062.0,349.2,6,5
537138,2010-12-05,17211.0,546.6,11,10
537037,2010-12-05,17243.0,513.8000000000001,59,58
537194,2010-12-05,17402.0,919.9399999999999,18,17
537130,2010-12-05,17796.0,229.3,6,5
537156,2010-12-05,17858.0,502.5,27,26
537163,2010-12-05,17863.0,769.4399999999999,10,9
537221,2010-12-05,17965.0,74.7,27,26
537044,2010-12-05,18055.0,862.9,11,10
537046,2010-12-05,18109.0,554.9,30,29
537126,2010-12-05,18118.0,951.72,22,21
537133,2010-12-05,18156.0,412.46000000000004,1,0
537250,2010-12-06,12708.0,356.88,15,14
537354,2010-12-06,12748.0,430.38,247,246
537246,2010-12-06,12808.0,202.8,4,3
537433,2010-12-06,12913.0,835.24,11,10
537399,2010-12-06,13030.0,855.48,1,0
537393,2010-12-06,13089.0,4992.44,177,176
537247,2010-12-06,13094.0,447.36,11,10
537370,2010-12-06,13155.0,759.4,4,3
537387,2010-12-06,13468.0,444.36,64,63
537419,2010-12-06,13495.0,1021.9,8,7
537298,2010-12-06,13497.0,307.0,6,5
537441,2010-12-06,13564.0,1080.0,36,35
537231,2010-12-06,13652.0,617.6,4,3
537366,2010-12-06,14085.0,616.1,27,26
537312,2010-12-06,14189.0,622.48,12,11
537423,2010-12-06,14215.0,332.0,7,6
537241,2010-12-06,14293.0,729.84,8,7
537332,2010-12-06,14344.0,645.6,20,19
537410,2010-12-06,14409.0,657.6000000000001,8,7
537255,2010-12-06,14443.0,607.0,4,3
537385,2010-12-06,14487.0,250.20000000000002,2,1
537381,2010-12-06,14667.0,1023.12,47,46
537350,2010-12-06,14708.0,838.12,4,3
537242,2010-12-06,14748.0,940.84,9,8
537359,2010-12-06,14825.0,368.20000000000005,19,18
537368,2010-12-06,14911.0,2365.0,287,286
537371,2010-12-06,15028.0,371.94,3,2
537262,2010-12-06,15039.0,1223.02,84,83
537335,2010-12-06,15048.0,197.4,3,2
537365,2010-12-06,15078.0,950.3,42,41
537409,2010-12-06,15194.0,812.32,24,23
537346,2010-12-06,15301.0,1346.74,14,13
537313,2010-12-06,15304.0,246.3,7,6
537395,2010-12-06,15356.0,300.44,11,10
537407,2010-12-06,15502.0,385.4,7,6
537424,2010-12-06,15602.0,185.10000000000002,12,11
537301,2010-12-06,15860.0,205.32,15,14
537377,2010-12-06,15882.0,738.08,8,7
537254,2010-12-06,15898.0,765.38,24,23
537248,2010-12-06,15899.0,112.5,1,0
537265,2010-12-06,15919.0,541.44,1,0
537384,2010-12-06,15984.0,245.4,27,26
537226,2010-12-06,15987.0,226.96,7,6
537238,2010-12-06,16161.0,328.40000000000003,36,35
537256,2010-12-06,16210.0,4527.6,26,25
537391,2010-12-06,16550.0,1109.32,18,17
537243,2010-12-06,16638.0,100.80000000000001,14,13
537415,2010-12-06,16654.0,454.8,8,7
537390,2010-12-06,16658.0,246.48,5,4
537382,2010-12-06,16710.0,750.94,19,18
537334,2010-12-06,16719.0,861.46,12,11
537376,2010-12-06,16722.0,961.36,19,18
537397,2010-12-06,16817.0,488.40000000000003,11,10
537236,2010-12-06,16858.0,745.62,10,9
537351,2010-12-06,16898.0,232.16,4,3
537372,2010-12-06,16919.0,396.7,24,23
537249,2010-12-06,16955.0,66.0,6,5
537375,2010-12-06,17019.0,717.64,10,9
537392,2010-12-06,17068.0,319.8,42,41
537400,2010-12-06,17191.0,1020.22,14,13
537421,2010-12-06,17218.0,585.08,13,12
537396,2010-12-06,17223.0,515.68,3,2
537258,2010-12-06,17227.0,284.5,9,8
537374,2010-12-06,17259.0,763.28,6,5
537428,2010-12-06,17320.0,901.84,6,5
537235,2010-12-06,17381.0,5135.28,33,32
537233,2010-12-06,17428.0,706.0,37,36
537420,2010-12-06,17519.0,670.6,14,13
537362,2010-12-06,17596.0,785.24,10,9
537244,2010-12-06,17674.0,601.32,1,0
537227,2010-12-06,17677.0,1930.0000000000002,44,43
537388,2010-12-06,17682.0,783.0,10,9
537257,2010-12-06,17691.0,285.0,4,3
537389,2010-12-06,17757.0,298.0,46,45
537422,2010-12-06,17812.0,435.09999999999997,4,3
537405,2010-12-06,17841.0,813.38,168,167
537369,2010-12-06,17860.0,505.6,4,3
537440,2010-12-06,17869.0,428.64,7,6
537418,2010-12-06,17884.0,274.22,19,18
537435,2010-12-06,17920.0,419.2,46,45
537360,2010-12-06,18113.0,152.64000000000001,1,0
537239,2010-12-06,18219.0,420.38,15,14
537626,2010-12-07,12347.0,1423.58,6,5
537468,2010-12-07,12567.0,722.9200000000001,14,13
537594,2010-12-07,12647.0,1013.6,32,31
537463,2010-12-07,12681.0,1923.04,37,36
537624,2010-12-07,12748.0,611.88,247,246
537648,2010-12-07,12839.0,805.22,21,20
537472,2010-12-07,12971.0,223.07999999999998,94,93
537622,2010-12-07,13173.0,331.88,10,9
537604,2010-12-07,13488.0,2763.84,19,18
537595,2010-12-07,13569.0,236.64,3,2
537509,2010-12-07,13756.0,1065.6000000000001,17,16
537612,2010-12-07,13769.0,644.6,18,17
537619,2010-12-07,13786.0,460.79999999999995,6,5
537649,2010-12-07,13807.0,225.2,3,2
537620,2010-12-07,13880.0,195.6,12,11
537447,2010-12-07,13963.0,302.6,17,16
537598,2010-12-07,14135.0,638.0,19,18
537523,2010-12-07,14176.0,319.1,5,4
537593,2010-12-07,14282.0,1142.0,19,18
537471,2010-12-07,14344.0,35.7,20,19
537603,2010-12-07,14673.0,746.98,3,2
537484,2010-12-07,14733.0,3660.04,14,13
