Transaction,ID,Avr_Spend,Transactions,Freq,Age,Recency,A_Total_S,p_alive,pred_txn_90d,exp_avg_spend,CLV1,CLV2
1,15127.0,304.97,1,0,428,0,304.97,1.0,0.10993943785259537,-21.005957679394605,-2.3093831788280514,-2.3093831788280514
4,15128.0,370.73,4,3,339,304,370.73,0.9426779735063732,0.7749830294893606,395.1693488967844,288.6946949714406,306.2495391693681
22,15129.0,310.4755,22,21,519,504,310.4755,0.9875093780358702,3.3481202952801374,313.27985655573997,1035.7972493728892,1048.8986458367233
1,15130.0,330.11,1,0,78,0,330.11,1.0,0.40430532854841683,-21.005957679394605,-8.492820621041774,-8.492820621041774
1,15131.0,80.28,1,0,303,0,80.28,1.0,0.14851153047451104,-21.005957679394605,-3.119626924049701,-3.119626924049701
3,15132.0,280.74333333333334,3,2,171,157,280.74333333333334,0.9331325088361752,0.9681386330136523,309.89052620066286,279.95560696389845,300.01699041979117
5,15133.0,361.38,5,4,429,393,361.38,0.953903130637612,0.8156798077780449,378.9972475981976,294.88999734048105,309.14040206930594
6,15134.0,137.19333333333333,6,5,331,295,137.19333333333333,0.9539707168124149,1.2466778403348295,142.9709298938507,170.03449096863716,178.2386901107281
2,15135.0,152.84,2,1,465,317,152.84,0.8534871164027354,0.23516083370287066,190.01595493329077,38.137483213783185,44.68431037895976
1,15136.0,582.9,1,0,5,0,582.9,1.0,0.927001217906916,-21.005957679394605,-19.472548352099935,-19.472548352099935
2,15137.0,411.7,2,1,589,160,411.7,0.6279123566439959,0.13962348979472397,504.23167227346033,44.20665353076355,70.4025857478501
1,15138.0,502.52,1,0,302,0,502.52,1.0,0.1489296600811331,-21.005957679394605,-3.128410136870906,-3.128410136870906
2,15139.0,89.48,2,1,245,97,89.48,0.7655831305713451,0.366489146806243,113.1067845297014,31.735265021540837,41.45240896028783
6,15140.0,523.51,6,5,351,327,523.51,0.9624111482629761,1.195519882899213,543.3962681627454,625.2217820386254,649.6410428817948
7,15141.0,231.41166666666666,7,6,530,164,231.41166666666666,0.05410991170282525,0.05493791506260922,239.04731016122176,0.7106125284701467,13.132760821582403
5,15142.0,530.295,5,4,409,90,530.295,0.10766136761071485,0.09604114130586326,555.694482584307,5.745836838828777,53.369532324768
2,15143.0,281.815,2,1,341,207,281.815,0.836395938822259,0.30289585951547265,346.5715144787917,87.80072788098448,104.97507676163269
22,15144.0,507.8172222222222,22,21,635,634,507.8172222222222,0.9927382638249979,2.7990268457611625,512.2911036928978,1423.5038283828549,1433.9165520810361
2,15145.0,362.015,2,1,157,21,362.015,0.6380045858685351,0.4334112143643982,443.921821713133,122.75252626482276,192.40069583154485
2,15146.0,663.58,2,1,200,127,663.58,0.8517547157740978,0.4802400827089243,809.9747568892446,331.31754605982155,388.98234424063173
1,15147.0,623.5,1,0,149,0,623.5,1.0,0.26177815482585814,-21.005957679394605,-5.4989008416619845,-5.4989008416619845
4,15149.0,508.2033333333334,4,3,558,516,508.2033333333334,0.9469836404696735,0.4997430109857858,541.219272383445,256.1311849277184,270.4705487844389
8,15150.0,1036.6042857142857,8,7,452,434,1036.6042857142857,0.9739209965048816,1.3145552648583256,1063.9086516263055,1362.0934929622838,1398.5667193236823
2,15151.0,1042.805,2,1,418,86,1042.805,0.5792812042427993,0.17551865851769113,1270.294834955867,129.15679528283164,222.96044535340562
7,15152.0,414.4785714285714,7,6,610,588,414.4785714285714,0.971582615109251,0.867559554678502,427.65199630441845,360.4703398973747,371.01357547123365
2,15154.0,1091.99,2,1,387,0,1091.99,0.22945936248055276,0.07441794030547697,1329.9977634012666,22.7108996837611,98.97569416321333
1,15155.0,383.96999999999997,1,0,292,0,383.96999999999997,1.0,0.1532443485877192,-21.005957679394605,-3.2190443010400243,-3.2190443010400243
4,15157.0,555.8525,4,3,638,575,555.8525,0.9423890247252205,0.43980384972334907,591.8411419281066,245.29822071800052,260.2940126446443
1,15158.0,204.62,1,0,310,0,204.62,1.0,0.14564915987699378,-21.005957679394605,-3.0595000884155104,-3.0595000884155104
22,15159.0,777.855625,22,21,340,319,777.855625,0.9769499314354718,4.81847961210687,784.614050440142,3693.5026373352566,3780.6468054184156
4,15160.0,147.3175,4,3,330,64,147.3175,0.2253434578974526,0.18960492709615204,157.8187461304525,6.743000030684445,29.923211854470573
1,15161.0,119.92,1,0,297,0,119.92,1.0,0.15105616736750824,-21.005957679394605,-3.1730794589334264,-3.1730794589334264
1,15162.0,312.9,1,0,640,0,312.9,1.0,0.07632995530819363,-21.005957679394605,-1.6033838108739968,-1.6033838108739968
1,15163.0,155.0,1,0,101,0,155.0,1.0,0.34362919411701254,-21.005957679394605,-7.218260309026439,-7.218260309026439
8,15164.0,199.25625,8,7,599,482,199.25625,0.9155856615222211,0.9575027008157451,204.94276821654952,179.6683537494962,196.23325408000142
1,15165.0,975.5,1,0,282,0,975.5,1.0,0.1578167971275234,-21.005957679394605,-3.3150929615583604,-3.3150929615583604
1,15166.0,167.16,1,0,376,0,167.16,1.0,0.12325475719862053,-21.005957679394605,-2.5890842134982806,-2.5890842134982806
5,15167.0,414.9175,5,4,582,353,414.9175,0.7884247791016594,0.5119135629578754,435.00132194368996,175.56885548400928,222.68307660758015
2,15169.0,284.61,2,1,635,344,284.61,0.8054514508158698,0.16713817916855989,349.9642091012354,47.112772883074896,58.49238068334564
1,15170.0,81.15,1,0,315,0,81.15,1.0,0.1436713098495907,-21.005957679394605,-3.0179534544436915,-3.0179534544436915
1,15171.0,1289.5,1,0,240,0,1289.5,1.0,0.18043267368291227,-21.005957679394605,-3.790161107363272,-3.790161107363272
3,15172.0,295.58,3,2,145,101,295.58,0.8943178994937184,1.049792510318716,326.16032692173025,306.2150465179117,342.40066836553626
7,15173.0,213.5142857142857,7,6,526,237,213.5142857142857,0.2969035225359841,0.3035267020551957,220.60853270060306,19.88083218464371,66.96058037584984
2,15174.0,240.73,2,1,319,88,240.73,0.6733144823448682,0.2582437755962903,296.7007242952142,51.5901065607677,76.62111526415009
1,15176.0,988.0400000000001,1,0,576,0,988.0400000000001,1.0,0.08408976439287852,-21.005957679394605,-1.7663860321070695,-1.7663860321070695
1,15177.0,948.9300000000001,1,0,334,0,948.9300000000001,1.0,0.13662174645778996,-21.005957679394605,-2.8698706241773158,-2.8698706241773158
1,15178.0,40.5,1,0,169,0,40.5,1.0,0.2381650701242693,-21.005957679394605,-5.002885383740449,-5.002885383740449
11,15179.0,612.7354545454546,11,10,645,503,612.7354545454546,0.8586876552679186,1.1705057238276972,624.1003612235274,627.2825338009674,730.5130450550723
3,15180.0,301.4766666666667,3,2,498,222,301.4766666666667,0.7275447914177353,0.30708444097087256,332.62657663540546,74.31465990556109,102.14444633813858
4,15181.0,236.43,4,3,640,556,236.43,0.9354160707877901,0.4352911670784409,252.4907344436165,102.8087614381902,109.90698647245452
11,15182.0,428.42142857142863,11,10,565,502,428.42142857142863,0.9562670982515815,1.4720357741162506,436.4810254429341,614.4166088871036,642.5156841749443
3,15183.0,213.31000000000003,3,2,493,37,213.31000000000003,0.11969772723957559,0.05098452753808428,235.94353258412883,1.439900163173583,12.029469534468403
3,15184.0,172.80666666666664,3,2,632,533,172.80666666666664,0.9167996687264429,0.3113430408068228,191.527817337737,54.66954632122109,59.63085304902475
4,15186.0,305.2625,4,3,605,528,305.2625,0.9364369063141935,0.4589183200866567,325.6175083032418,139.93348986203623,149.4318399013267
5,15187.0,373.776,5,4,121,116,373.776,0.9627469278650138,2.2794640677509563,391.9643548704222,860.1842102219289,893.4686627663119
1,15188.0,310.43,1,0,634,0,310.43,1.0,0.07699604871927311,-21.005957679394605,-1.6173757408776561,-1.6173757408776561
38,15189.0,398.136,38,37,418,418,398.136,0.9959511080705935,7.138062522776201,400.1412419019623,2844.668623074861,2856.233202637523
1,15190.0,834.4399999999999,1,0,343,0,834.4399999999999,1.0,0.13351865630604742,-21.005957679394605,-2.804687243774466,-2.804687243774466
3,15191.0,294.025,3,2,597,225,294.025,0.6408841092614017,0.2293488713708972,324.4551231391245,47.69037602410231,74.41341630246369
5,15192.0,396.278,5,4,588,560,396.278,0.9602086283980715,0.6176216732124102,415.50306476390375,246.41228915203058,256.6236980843667
24,15194.0,403.5082608695652,24,23,645,610,403.5082608695652,0.9784381059005837,2.9711409699438844,406.78497319939675,1182.5554604159997,1208.6154998302527
2,15196.0,158.125,2,1,635,294,158.125,0.7691833115950534,0.15961222494120217,196.4311216880725,24.11605697778682,31.352808380329282
5,15197.0,314.23,5,4,637,476,314.23,0.8965926935540696,0.5357948084584447,329.6749575138649,158.37245740183718,176.63813071468715
5,15198.0,114.27000000000001,5,4,598,597,114.27000000000001,0.9671730796748265,0.6125564571056505,120.50242039269483,71.39143182586537,73.81453570840485
9,15199.0,313.4944444444444,9,8,484,481,313.4944444444444,0.9815635282371006,1.410204421699853,321.02647157994335,444.366520190808,452.7129497047383
1,15200.0,549.05,1,0,403,0,549.05,1.0,0.11596202557998116,-21.005957679394605,-2.4358934017499587,-2.4358934017499587
6,15201.0,307.934,6,5,520,485,307.934,0.96209780330752,0.843014714396388,319.94721672138405,259.4972230170898,269.72021152629685
13,15203.0,325.05833333333334,13,12,640,626,325.05833333333334,0.9844664726470214,1.6069160484397202,330.2145745807027,522.3845887608694,530.627099322426
1,15204.0,316.58,1,0,266,0,316.58,1.0,0.16572947099952584,-21.005957679394605,-3.4813062540444952,-3.4813062540444952
1,15205.0,476.29999999999995,1,0,36,0,476.29999999999995,1.0,0.5975668359515969,-21.005957679394605,-12.552463666608983,-12.552463666608983
3,15206.0,78.89999999999999,3,2,184,176,78.89999999999999,0.9379751683479524,0.9197738704670296,88.55032331079693,76.39458219378578,81.44627360267853
3,15207.0,227.97333333333333,3,2,456,131,227.97333333333333,0.5308035989071082,0.2425080440970325,252.02325699931086,32.441477665093444,61.11766712186663
3,15208.0,141.30666666666667,3,2,332,260,141.30666666666667,0.9057415369398206,0.5469120039436501,156.9851040566571,77.7642854183891,85.85703784892877
1,15209.0,178.98000000000002,1,0,639,0,178.98000000000002,1.0,0.07644016914091406,-21.005957679394605,-1.6056989579798062,-1.6056989579798062
3,15210.0,392.06333333333333,3,2,484,350,392.06333333333333,0.8864829526998617,0.3839131189408258,431.96337834192695,147.0111484937594,165.83640784746515
1,15211.0,766.14,1,0,274,0,766.14,1.0,0.16167626233898977,-21.005957679394605,-3.396164724455519,-3.396164724455519
2,15212.0,104.13999999999999,2,1,285,135,104.13999999999999,0.7942490648293283,0.33524356301100633,130.90174093937026,34.85479898577663,43.8839660368582
2,15213.0,164.17499999999998,2,1,238,11,164.17499999999998,0.44676772053145014,0.21901243731226067,203.77487927869296,19.938900684788738,44.62923297383823
2,15214.0,325.81500000000005,2,1,151,59,325.81500000000005,0.7882975911803883,0.5512742465581695,399.98066059239545,173.81885996584478,220.4990373059117
5,15215.0,397.506,5,4,521,516,397.506,0.9660953579286006,0.693849224276201,416.7876410570863,279.3829732143788,289.187781435367
1,15216.0,389.49,1,0,527,0,389.49,1.0,0.09118778636222089,-21.005957679394605,-1.9154867812024885,-1.9154867812024885
1,15217.0,426.24,1,0,472,0,426.24,1.0,0.10073253992530841,-21.005957679394605,-2.1159834706089558,-2.1159834706089558
19,15218.0,565.2958823529412,19,18,591,566,565.2958823529412,0.9829936659780182,2.5492541019547397,571.0909008938894,1431.097051301221,1455.8558216927752
2,15219.0,342.725,2,1,557,472,342.725,0.8872323219115983,0.20762482205824692,420.50676651923726,77.46216244053356,87.30764257284542
5,15220.0,256.81,5,4,189,165,256.81,0.947813399926375,1.6131823660673241,269.6095090166775,412.23182393448553,434.9293056697734
4,15221.0,616.3625,4,3,546,271,616.3625,0.7124542223338233,0.38350009055723083,656.1261974795675,179.27090622679424,251.62445615038567
11,15222.0,322.81,11,10,632,405,322.81,0.48237947839779516,0.670011114364165,328.97566346791336,106.32480674675244,220.41735087882716
5,15223.0,283.59000000000003,5,4,643,509,283.59000000000003,0.9168543822682343,0.5431851015730809,297.62331449829856,148.22285141490048,161.6645503162753
5,15224.0,174.272,5,4,602,335,174.272,0.7233166788463093,0.4553163302258713,183.26882653564564,60.35736969762007,83.44528954301195
1,15225.0,409.40000000000003,1,0,143,0,409.40000000000003,1.0,0.2698057763219938,-21.005957679394605,-5.667528719076009,-5.667528719076009
1,15226.0,154.41,1,0,219,0,154.41,1.0,0.19436332626476785,-21.005957679394605,-4.082787805944079,-4.082787805944079
7,15227.0,306.5585714285715,7,6,542,418,306.5585714285715,0.900276827153964,0.8956414214319552,316.467411875866,255.17565460310715,283.44132260939267
5,15228.0,883.518,5,4,408,370,883.518,0.9521464228067852,0.8512184572971494,925.1911373130082,749.8531773073227,787.5397726085739
1,15229.0,160.5,1,0,495,0,160.5,1.0,0.09650810209122074,-21.005957679394605,-2.027245108246877,-2.027245108246877
2,15230.0,214.8,2,1,149,1,214.8,0.5204886382980554,0.36759717927215346,265.2257434150837,50.74568267227762,97.49623514974469
1,15231.0,250.26,1,0,530,0,250.26,1.0,0.09071893949216632,-21.005957679394605,-1.9056382036920056,-1.9056382036920056
2,15232.0,306.03,2,1,49,27,306.03,0.8690566592200631,1.2196660718096934,375.9647525047215,398.507193673763,458.55145282633725
1,15233.0,59.400000000000006,1,0,310,0,59.400000000000006,1.0,0.14564915987699378,-21.005957679394605,-3.0595000884155104,-3.0595000884155104
1,15234.0,197.0,1,0,185,0,197.0,1.0,0.22214093834496368,-21.005957679394605,-4.666283149735313,-4.666283149735313
16,15235.0,244.8175,16,15,297,171,244.8175,0.07771374823604527,0.31073156438962524,247.97662991545408,5.988168068385036,77.05416614569619
1,15236.0,321.05,1,0,207,0,321.05,1.0,0.2033358724763759,-21.005957679394605,-4.271264731941531,-4.271264731941531
2,15237.0,546.8249999999999,2,1,136,24,546.8249999999999,0.6914361500876709,0.5219648523719778,668.2523738325672,241.17586889836429,348.80425165473963
2,15238.0,386.39,2,1,93,89,386.39,0.9053036764368385,0.8853274227699873,473.5092748158396,379.5130294926142,419.21074593039293
10,15240.0,379.879,10,9,643,543,379.879,0.9330386986584812,1.155051659870109,387.8828189958593,418.0243773784956,448.0246939162643
9,15241.0,293.17555555555555,9,8,563,527,293.17555555555555,0.970729560781555,1.2159972746990706,300.25005731439546,354.4165188933244,365.10325142254464
1,15242.0,302.04,1,0,331,0,302.04,1.0,0.1376884419876706,-21.005957679394605,-2.8922775853347877,-2.8922775853347877
1,15243.0,610.6,1,0,344,0,610.6,1.0,0.13318255526845846,-21.005957679394605,-2.7976271196028715,-2.7976271196028715
2,15244.0,289.225,2,1,575,418,289.225,0.8631673473628265,0.19620952152171026,355.56610022201454,60.21926220674659,69.76545439390195
8,15245.0,576.355,8,7,504,461,576.355,0.9638313799755377,1.1796359159243535,591.7770917128178,672.832866666331,698.0815116056999
3,15246.0,260.1333333333334,3,2,464,317,260.1333333333334,0.8732792877946932,0.39280815476338005,287.2897223681849,98.54934557535279,112.84974572593048
3,15247.0,325.3533333333333,3,2,446,415,325.3533333333333,0.933347861022498,0.4349538000577653,358.8095877711065,145.66348805742408,156.06559369820306
3,15248.0,631.3100000000001,3,2,443,123,631.3100000000001,0.5180950157260148,0.24289851397053663,694.3198548536974,87.37634151142889,168.64926096420177
16,15249.0,547.7919999999999,16,15,532,532,547.7919999999999,0.9902700835507555,2.3705805273778124,554.5517745497741,1301.8185962277346,1314.6096381705051
1,15250.0,60.0,1,0,549,0,60.0,1.0,0.08785804774812007,-21.005957679394605,-1.8455424327912409,-1.8455424327912409
18,15251.0,1149.1394117647058,18,17,588,588,1149.1394117647058,0.9913707839773181,2.4440447073860545,1161.3926126202084,2814.0014774982888,2838.495468071683
4,15252.0,415.795,4,3,520,428,415.795,0.9245595670286544,0.5202268164222105,443.0458325924807,213.0964858970746,230.48432301871384
4,15253.0,327.685,4,3,495,417,327.685,0.9298018546154841,0.547014817306773,349.4388875480382,177.7299966423905,191.14824923197213
3,15254.0,362.7833333333333,3,2,469,433,362.7833333333333,0.9321510242175259,0.41527756754696715,399.8551039016088,154.78447448540766,166.05085491949993
8,15255.0,405.51000000000005,8,7,645,340,405.51000000000005,0.37594857293308204,0.3672802332758577,416.5213795214622,57.512638791301335,152.9800694350247
2,15256.0,85.2,2,1,470,413,85.2,0.8926512094332832,0.24360278943008626,107.91153122592358,23.46561331687953,26.287550018306842
2,15257.0,342.95,2,1,323,131,342.95,0.7583520780934889,0.28776768349880266,420.7798814709545,91.82646565729043,121.08685175379733
2,15258.0,311.58000000000004,2,1,126,49,311.58000000000004,0.7976879294101896,0.635877388922677,382.7015879804148,194.11838384872587,243.3512865015483
4,15259.0,394.1266666666666,4,3,591,170,394.1266666666666,0.32663909469070235,0.16355142577390022,420.0256704367889,22.43873302657694,68.69579726157517
25,15260.0,459.4115,25,24,642,633,459.4115,0.9914811684198345,3.1519102771243106,462.9640630682966,1446.7903287826487,1459.2211883241914
4,15261.0,377.0,4,3,343,299,377.0,0.9377129909451852,0.7631232891905914,401.8305172707335,287.54614977901997,306.64622603679885
3,15262.0,139.60666666666665,3,2,397,165,139.60666666666665,0.7103664404423116,0.3670443658029898,155.1208941335512,40.44560139384036,56.93625021004202
1,15263.0,156.51,1,0,15,0,156.51,1.0,0.7866224567568498,-21.005957679394605,-16.5237580362958,-16.5237580362958
1,15264.0,454.66,1,0,439,0,454.66,1.0,0.10748336603888385,-21.005957679394605,-2.2577910382516735,-2.2577910382516735
4,15265.0,836.41,4,3,647,587,836.41,0.943556359370838,0.4346933042425399,889.9018669798166,365.0000421114946,386.8343830090617
5,15266.0,170.442,5,4,610,363,170.442,0.7736321263924094,0.48111977660994787,179.26237115869986,66.7231962276681,86.24667196644324
2,15267.0,703.88,2,1,91,27,703.88,0.788996314367479,0.7823494508423207,858.8926793523862,530.1693998664897,671.9542160238287
3,15268.0,480.95000000000005,3,2,514,127,480.95000000000005,0.4458454587493392,0.18287956241636022,529.4359701253425,43.168103120247146,96.82301854400379
2,15269.0,408.28,2,1,299,10,408.28,0.3661764420093781,0.14841647240042408,500.08032500735743,27.177673291899094,74.22015775444956
19,15270.0,617.02,19,18,631,605,617.02,0.9832612669259413,2.4010126152135545,623.3262607037943,1471.562789478223,1496.614215343703
19,15271.0,199.9521052631579,19,18,400,397,199.9521052631579,0.9907551164579116,3.6509765288678095,202.13605896088714,731.1713382554516,737.9940069040387
4,15272.0,340.885,4,3,572,213,340.885,0.5080584712234878,0.26211425708617747,363.4623999142468,48.40205835769952,95.26867693228193
1,15273.0,228.96,1,0,508,0,228.96,1.0,0.09427354921993066,-21.005957679394605,-1.9803061852001875,-1.9803061852001875
3,15276.0,257.11,3,2,343,40,257.11,0.2566048098545014,0.15064563330992534,283.9743529559161,10.977424499573457,42.77949624482025
1,15277.0,220.44,1,0,334,0,220.44,1.0,0.13662174645778996,-21.005957679394605,-2.8698706241773158,-2.8698706241773158
4,15278.0,248.07999999999998,4,3,574,104,248.07999999999998,0.12742121771657922,0.06552888676085614,264.8675464940961,2.2115832384878296,17.35647546083742
5,15279.0,316.108,5,4,584,321,316.108,0.7148071227974853,0.4626591559631448,331.6394805420383,109.67717582384405,153.43604215163523
3,15280.0,135.40666666666667,3,2,480,399,135.40666666666667,0.9149573132940853,0.3992148991548201,150.5151990294072,54.977872696696835,60.08791000179247
15,15281.0,600.2285714285714,15,14,336,291,600.2285714285714,0.9390904263898603,3.162142760151005,608.1455927310661,1805.9114428513728,1923.0431831722824
1,15282.0,348.59,1,0,479,0,348.59,1.0,0.09940818623678023,-21.005957679394605,-2.0881641530751827,-2.0881641530751827
3,15283.0,49.443333333333335,3,2,427,128,49.443333333333335,0.5579991844496893,0.2703168074827538,56.248317251018804,8.48430257409664,15.204865545572508
1,15284.0,24.75,1,0,409,0,24.75,1.0,0.11445716877516571,-21.005957679394605,-2.4042824433944565,-2.4042824433944565
1,15285.0,94.92,1,0,316,0,94.92,1.0,0.14328217458337153,-21.005957679394605,-3.0097792955099316,-3.0097792955099316
3,15287.0,123.11333333333334,3,2,646,358,123.11333333333334,0.805068628374096,0.26792945504302407,137.03440256584926,29.55853973399238,36.71555280161437
9,15288.0,446.765,9,8,574,510,446.765,0.9564846623879872,1.1771592981702708,457.2979127381292,514.8876402698432,538.3124900135459
4,15289.0,337.8225,4,3,530,484,337.8225,0.9449447231225782,0.5225877868132446,360.20883880655634,177.8770938097471,188.24073986248706
20,15290.0,312.928947368421,20,19,562,550,312.928947368421,0.9885980675581982,2.82893394077061,316.05422373097525,883.9020925117169,894.0965206364639
36,15291.0,366.23657142857144,36,35,645,642,366.23657142857144,0.9950133240850919,4.558520609018685,368.19560151158964,1670.0574649597445,1678.4272376406127
1,15292.0,180.94,1,0,110,0,180.94,1.0,0.3245852904211689,-21.005957679394605,-6.818224873941081,-6.818224873941081
1,15293.0,247.5,1,0,574,0,247.5,1.0,0.08435777169862799,-21.005957679394605,-1.7720157822294114,-1.7720157822294114
1,15294.0,233.35,1,0,319,0,233.35,1.0,0.14212732650482585,-21.005957679394605,-2.985520605645871,-2.985520605645871
1,15295.0,217.24,1,0,563,0,217.24,1.0,0.08586290573976635,-21.005957679394605,-1.80363256419938,-1.80363256419938
11,15296.0,1029.94,11,10,596,578,1029.94,0.9808054898251231,1.437781191762811,1048.7866502304043,1478.9818243001323,1507.925719873197
18,15298.0,445.4272222222222,18,17,640,639,445.4272222222222,0.9911490008369362,2.260371221735413,450.3114866805096,1008.8619488312922,1017.8711253095136
7,15299.0,1183.908,7,6,605,433,1183.908,0.8507271641171759,0.7654089100494493,1220.356696664064,794.6403292660003,934.0718890651876
14,15301.0,523.4075,14,13,359,337,523.4075,0.9765438384949581,2.8921111033333213,530.8865375583993,1499.3686617839057,1535.3828498828289
1,15302.0,308.0,1,0,639,0,308.0,1.0,0.07644016914091406,-21.005957679394605,-1.6056989579798062,-1.6056989579798062
3,15303.0,408.06,3,2,592,393,408.06,0.863229050220716,0.3113100197354643,449.50522818699596,120.79637275124402,139.9354814580881
7,15304.0,102.4357142857143,7,6,330,257,102.4357142857143,0.9121711572893477,1.4089859269390603,106.16982992815119,136.4533218920141,149.5917962342785
1,15305.0,93.6,1,0,464,0,93.6,1.0,0.1022899870994124,-21.005957679394605,-2.1486991400360766,-2.1486991400360766
8,15306.0,370.93125,8,7,568,567,370.93125,0.9798924256042862,1.0758436133316132,381.04990855106894,401.70700813035035,409.95011047526276
1,15307.0,205.3,1,0,4,0,205.3,1.0,0.9438887919331346,-21.005957679394605,-19.827288017402324,-19.827288017402324
1,15308.0,310.47,1,0,183,0,310.47,1.0,0.2240247914599857,-21.005957679394605,-4.7058552885436615,-4.7058552885436615
4,15309.0,199.49,4,3,644,125,199.49,0.1369093509528227,0.0633448619762956,213.2461475642418,1.849378054806527,13.50804778443366
1,15310.0,1634.64,1,0,387,0,1634.64,1.0,0.12017560773422696,-21.005957679394605,-2.5244037301606985,-2.5244037301606985
181,15311.0,599.2195882352942,181,180,647,644,599.2195882352942,0.9981566892571876,23.13801818116455,599.827215128625,13853.230044086074,13878.813009203424
11,15312.0,254.5581818181818,11,10,632,620,254.5581818181818,0.9827997401119417,1.3650803538665284,259.4998830685686,348.1452032393183,354.23819220756434
1,15313.0,52.0,1,0,19,0,52.0,1.0,0.7418115099822564,-21.005957679394605,-15.582461184775086,-15.582461184775086
3,15314.0,273.48333333333335,3,2,337,229,273.48333333333335,0.8758619863483985,0.5220966562497806,301.9292532349283,138.06760214426805,157.63625353794933
1,15315.0,233.54,1,0,25,0,233.54,1.0,0.6834986359919375,-21.005957679394605,-14.357543421570577,-14.357543421570577
1,15316.0,165.0,1,0,235,0,165.0,1.0,0.1835649543598027,-21.005957679394605,-3.8559576627020173,-3.8559576627020173
1,15317.0,129.75,1,0,586,0,129.75,1.0,0.08277488152951668,-21.005957679394605,-1.7387656583259294,-1.7387656583259294
1,15319.0,204.5,1,0,192,0,204.5,1.0,0.21579028839801973,-21.005957679394605,-4.532881665713159,-4.532881665713159
10,15321.0,853.4816666666666,10,9,583,383,853.4816666666666,0.6167939828245534,0.8354982553686191,870.9411410752384,448.8223565268639,727.669803897116
1,15322.0,711.1800000000001,1,0,385,0,711.1800000000001,1.0,0.12072394953457151,-21.005957679394605,-2.5359221748125793,-2.5359221748125793
3,15323.0,144.86666666666667,3,2,570,99,144.86666666666667,0.2857452038953035,0.10668440857374786,160.88897895445535,4.904629423426179,17.164345565790235
1,15324.0,140.22000000000003,1,0,610,0,140.22000000000003,1.0,0.07978092116204312,-21.005957679394605,-1.6758746535529951,-1.6758746535529951
8,15325.0,228.85857142857142,8,7,570,558,228.85857142857142,0.9770175624949158,1.0692479304892744,235.30933396024534,245.82154473377366,251.60401836180185
5,15326.0,340.104,5,4,647,405,340.104,0.8060699763885457,0.47482577411888843,356.74102185409873,136.54005776932965,169.38983186183572
1,15328.0,107.24000000000001,1,0,316,0,107.24000000000001,1.0,0.14328217458337153,-21.005957679394605,-3.0097792955099316,-3.0097792955099316
10,15329.0,268.863,10,9,634,591,268.863,0.9709549697417018,1.2177172627091402,274.6503427908455,324.732455969615,334.44646362539544
3,15331.0,383.95500000000004,3,2,518,110,383.95500000000004,0.37728293152171966,0.15367329888057932,423.07182807142675,24.528990741757443,65.01484348317344
6,15332.0,1638.435,6,5,422,147,1638.435,0.2084527558889822,0.22028292711045716,1699.0394458738995,78.01748420890551,374.2693824132317
1,15333.0,1028.56,1,0,117,0,1028.56,1.0,0.31117711422609057,-21.005957679394605,-6.5365732922293995,-6.5365732922293995
3,15334.0,116.24000000000001,3,2,82,17,116.24000000000001,0.7317976723891818,1.2612272296850113,129.49714597478186,119.521093899228,163.32532666988965
1,15336.0,240.5,1,0,310,0,240.5,1.0,0.14564915987699378,-21.005957679394605,-3.0595000884155104,-3.0595000884155104
1,15337.0,373.02,1,0,320,0,373.02,1.0,0.14174650686998277,-21.005957679394605,-2.977521124512875,-2.977521124512875
1,15338.0,283.43,1,0,586,0,283.43,1.0,0.08277488152951668,-21.005957679394605,-1.7387656583259294,-1.7387656583259294
6,15339.0,302.334,6,5,578,351,302.334,0.7446942309548382,0.5926126592347724,314.1426991124126,138.63595704760766,186.16494030019578
1,15340.0,105.5,1,0,470,0,105.5,1.0,0.10111743614933412,-21.005957679394605,-2.124068584401799,-2.124068584401799
1,15341.0,382.2,1,0,358,0,382.2,1.0,0.12864890022007633,-21.005957679394605,-2.7023933535235827,-2.7023933535235827
1,15342.0,406.09,1,0,38,0,406.09,1.0,0.5842305942666984,-21.005957679394605,-12.272323138173828,-12.272323138173828
3,15346.0,198.70666666666668,3,2,340,99,198.70666666666668,0.5719657252478515,0.3383458465688845,219.92960381329164,42.56126682696093,74.41226798776752
4,15347.0,340.90000000000003,4,3,346,71,340.90000000000003,0.23770332604955727,0.1919933138527488,363.4783357237539,16.588224111725822,69.78541018928547
2,15349.0,236.905,2,1,96,29,236.905,0.786612745874642,0.7537045235678717,292.05777011602027,173.15333715544665,220.12526247959005
2,15350.0,331.625,2,1,292,10,331.625,0.3737316248424381,0.15454967562549812,407.0330955678508,23.510272869243025,62.90683288885372
4,15351.0,513.2125,4,3,341,63,513.2125,0.2025922655167424,0.16570822767532814,546.5409474360509,18.34803832910212,90.56633175162268
1,15352.0,114.95,1,0,457,0,114.95,1.0,0.10369282331928036,-21.005957679394605,-2.178167058301745,-2.178167058301745
7,15353.0,453.70714285714286,7,6,646,483,453.70714285714286,0.8798485954342918,0.7452317228301683,468.0672336284687,306.90751208600665,348.8185509172946
11,15356.0,270.73545454545456,11,10,331,317,270.73545454545456,0.978857478653968,2.4234880306639863,275.9672633875257,654.6631703665427,668.8033596747642
35,15358.0,573.7208,35,34,641,612,573.7208,0.9808019100389002,4.3922941175573875,576.8184281857594,2484.9167493807213,2533.5561890190097
